,Member_number,Date,productId,items,productName,price,Category,Total
36514,1076,2015-06-12,17,2,bottled water,0.5,Beverages,1.0
36515,3545,2015-09-29,134,1,cereals,4.5,Snacks,4.5
36516,3593,2015-09-10,4,2,other vegetables,0.8,Fresh Food,1.6
36517,3891,2015-02-16,12,3,fruit/vegetable juice,2.1,Beverages,6.3
36518,2115,2015-11-18,85,2,cling film/bags,2.2,Household & Hygiene,4.4
36519,2480,2015-03-26,12,1,fruit/vegetable juice,2.1,Beverages,2.1
36520,1532,2015-06-20,114,3,napkins,21.8,Household & Hygiene,65.4
36521,2530,2015-06-13,85,1,cling film/bags,2.2,Household & Hygiene,2.2
36522,1803,2015-05-12,81,3,Instant food products,0.6,Frozen & Processed Food,1.8
36523,2604,2015-09-20,136,2,dishes,6.8,Specialty & Seasonal,13.6
36524,3595,2015-03-21,115,1,waffles,2.5,Bakery & Sweets,2.5
36525,1442,2015-03-30,119,1,long life bakery product,9.9,Bakery & Sweets,9.9
36526,1515,2015-11-09,59,2,hard cheese,4.5,Dairy,9.0
36527,2899,2015-11-24,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36528,1845,2015-08-07,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8
36529,4334,2015-04-28,12,1,fruit/vegetable juice,2.1,Beverages,2.1
36530,3885,2015-04-13,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36531,1474,2015-06-02,28,2,misc. beverages,1.2,Beverages,2.4
36532,4783,2015-02-21,27,1,coffee,8.5,Beverages,8.5
36533,1379,2015-02-06,83,1,white bread,0.3,Bakery & Sweets,0.3
36534,4217,2015-06-17,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36535,4281,2015-09-14,25,3,canned beer,1.1,Beverages,3.3
36536,2690,2015-05-01,56,3,white wine,14.2,Beverages,42.6
36537,2543,2015-05-23,116,2,sauces,2.45,Pantry Staples,4.9
36538,2300,2015-04-28,96,2,hygiene articles,7.5,Household & Hygiene,15.0
36539,4302,2015-04-05,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36540,1930,2015-11-15,12,1,fruit/vegetable juice,2.1,Beverages,2.1
36541,2834,2015-12-02,114,3,napkins,21.8,Household & Hygiene,65.4
36542,2307,2015-05-26,50,3,bottled beer,1.8,Beverages,5.4
36543,3894,2015-01-25,24,2,pastry,3.1,Bakery & Sweets,6.2
36544,1467,2015-08-20,44,3,newspapers,3.2,Specialty & Seasonal,9.6
36545,3952,2015-10-30,135,2,meat spreads,7.8,Fresh Food,15.6
36546,3016,2015-12-01,35,1,sugar,1.2,Bakery & Sweets,1.2
36547,2118,2015-07-18,27,3,coffee,8.5,Beverages,25.5
36548,1940,2015-02-14,69,1,domestic eggs,1.25,Fresh Food,1.25
36549,1430,2015-09-04,72,1,salt,0.7,Pantry Staples,0.7
36550,2738,2015-04-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
36551,1565,2015-11-30,2,2,whole milk,1.8,Dairy,3.6
36552,4755,2015-12-27,78,3,baking powder,1.8,Pantry Staples,5.4
36553,1410,2015-11-08,80,1,salty snack,0.5,Snacks,0.5
36554,3829,2015-08-02,27,2,coffee,8.5,Beverages,17.0
36555,3086,2015-04-04,44,1,newspapers,3.2,Specialty & Seasonal,3.2
36556,4780,2015-06-09,146,2,ketchup,1.25,Pantry Staples,2.5
36557,4085,2015-09-29,44,3,newspapers,3.2,Specialty & Seasonal,9.6
36558,3236,2015-01-26,115,1,waffles,2.5,Bakery & Sweets,2.5
36559,2040,2015-05-31,47,2,popcorn,2.4,Bakery & Sweets,4.8
36560,2370,2015-02-04,55,2,cleaner,11.8,Household & Hygiene,23.6
36561,4249,2015-02-27,71,3,shopping bags,5.12,Household & Hygiene,15.36
36562,2836,2015-08-14,114,2,napkins,21.8,Household & Hygiene,43.6
36563,1220,2015-01-01,14,2,chocolate,11.5,Bakery & Sweets,23.0
36564,3520,2015-01-02,71,1,shopping bags,5.12,Household & Hygiene,5.12
36565,2566,2015-01-31,79,3,specialty cheese,12.14,Dairy,36.42
36566,2655,2015-01-05,71,3,shopping bags,5.12,Household & Hygiene,15.36
36567,4147,2015-04-18,44,1,newspapers,3.2,Specialty & Seasonal,3.2
36568,3364,2015-08-30,15,1,specialty bar,5.2,Bakery & Sweets,5.2
36569,2370,2015-01-14,12,1,fruit/vegetable juice,2.1,Beverages,2.1
36570,3809,2015-02-08,73,2,oil,3.4,Pantry Staples,6.8
36571,3744,2015-11-06,143,3,liqueur,9.5,Specialty & Seasonal,28.5
36572,1588,2015-01-19,136,3,dishes,6.8,Specialty & Seasonal,20.4
36573,4304,2015-02-01,35,3,sugar,1.2,Bakery & Sweets,3.6
36574,2240,2015-09-20,20,2,brown bread,0.8,Bakery & Sweets,1.6
36575,3175,2015-06-05,108,3,zwieback,12.3,Snacks,36.9
36576,1231,2015-10-27,34,3,flour,2.1,Pantry Staples,6.3
36577,3599,2015-06-11,70,3,margarine,3.5,Pantry Staples,10.5
36578,3738,2015-04-01,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5
36579,1593,2015-08-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36580,1319,2015-01-10,38,2,soda,0.8,Beverages,1.6
36581,2105,2015-01-21,71,3,shopping bags,5.12,Household & Hygiene,15.36
36582,2056,2015-07-03,38,3,soda,0.8,Beverages,2.4
36583,3139,2015-04-21,74,3,whipped/sour cream,5.5,Dairy,16.5
36584,1098,2015-01-19,104,3,cat food,11.2,Pet Care,33.6
36585,2601,2015-10-22,24,3,pastry,3.1,Bakery & Sweets,9.3
36586,2694,2015-06-19,22,1,root vegetables,1.8,Fresh Food,1.8
36587,4524,2015-12-26,74,1,whipped/sour cream,5.5,Dairy,5.5
36588,1165,2015-04-13,14,2,chocolate,11.5,Bakery & Sweets,23.0
36589,3705,2015-09-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
36590,1634,2015-05-28,2,3,whole milk,1.8,Dairy,5.4
36591,2030,2015-09-04,80,3,salty snack,0.5,Snacks,1.5
36592,4989,2015-06-19,83,1,white bread,0.3,Bakery & Sweets,0.3
36593,1715,2015-07-04,71,2,shopping bags,5.12,Household & Hygiene,10.24
36594,4552,2015-08-13,50,3,bottled beer,1.8,Beverages,5.4
36595,1303,2015-03-29,50,3,bottled beer,1.8,Beverages,5.4
36596,1430,2015-02-09,154,3,cake bar,2.4,Bakery & Sweets,7.2
36597,4559,2015-05-12,27,2,coffee,8.5,Beverages,17.0
36598,3848,2015-11-18,59,1,hard cheese,4.5,Dairy,4.5
36599,2162,2015-06-19,128,1,soft cheese,7.2,Dairy,7.2
36600,3719,2015-12-17,2,3,whole milk,1.8,Dairy,5.4
36601,3153,2015-04-28,18,3,yogurt,2.2,Dairy,6.6
36603,2420,2015-09-27,71,3,shopping bags,5.12,Household & Hygiene,15.36
36604,3971,2015-06-17,69,3,domestic eggs,1.25,Fresh Food,3.75
36605,1611,2015-02-26,27,2,coffee,8.5,Beverages,17.0
36606,1225,2015-02-26,34,1,flour,2.1,Pantry Staples,2.1
36607,1554,2015-05-21,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36608,4624,2015-11-27,71,2,shopping bags,5.12,Household & Hygiene,10.24
36609,3337,2015-06-10,71,3,shopping bags,5.12,Household & Hygiene,15.36
36610,2265,2015-09-25,105,2,bathroom cleaner,5.8,Household & Hygiene,11.6
36611,4999,2015-01-24,114,1,napkins,21.8,Household & Hygiene,21.8
36612,4102,2015-11-03,74,3,whipped/sour cream,5.5,Dairy,16.5
36613,3853,2015-07-04,51,1,dessert,1.15,Bakery & Sweets,1.15
36614,2265,2015-06-13,128,2,soft cheese,7.2,Dairy,14.4
36615,2452,2015-08-11,71,3,shopping bags,5.12,Household & Hygiene,15.36
36616,2829,2015-12-19,39,1,detergent,5.5,Household & Hygiene,5.5
36617,3926,2015-08-20,14,1,chocolate,11.5,Bakery & Sweets,11.5
36618,3960,2015-10-21,35,3,sugar,1.2,Bakery & Sweets,3.6
36619,3980,2015-09-16,101,1,canned fish,2.1,Frozen & Processed Food,2.1
36620,1116,2015-01-29,59,3,hard cheese,4.5,Dairy,13.5
36621,2663,2015-10-21,50,3,bottled beer,1.8,Beverages,5.4
36622,2164,2015-11-24,16,2,butter milk,6.1,Dairy,12.2
36623,3950,2015-05-12,39,1,detergent,5.5,Household & Hygiene,5.5
36624,1252,2015-04-13,136,3,dishes,6.8,Specialty & Seasonal,20.4
36625,4804,2015-12-27,24,2,pastry,3.1,Bakery & Sweets,6.2
36626,4041,2015-09-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
36627,1894,2015-08-04,114,3,napkins,21.8,Household & Hygiene,65.4
36628,4977,2015-08-20,69,3,domestic eggs,1.25,Fresh Food,3.75
36629,2171,2015-09-03,50,1,bottled beer,1.8,Beverages,1.8
36630,3417,2015-12-15,76,1,sliced cheese,4.2,Dairy,4.2
36631,1175,2015-06-10,18,1,yogurt,2.2,Dairy,2.2
36632,4946,2015-02-17,14,3,chocolate,11.5,Bakery & Sweets,34.5
36633,4662,2015-06-27,71,2,shopping bags,5.12,Household & Hygiene,10.24
36634,2869,2015-12-10,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36635,4053,2015-03-22,92,3,vinegar,1.5,Pantry Staples,4.5
36636,4574,2015-11-30,123,1,mustard,5.2,Pantry Staples,5.2
36637,1110,2015-11-15,136,2,dishes,6.8,Specialty & Seasonal,13.6
36638,4700,2015-03-04,100,2,chewing gum,0.5,Specialty & Seasonal,1.0
36639,2565,2015-04-29,50,1,bottled beer,1.8,Beverages,1.8
36640,2468,2015-03-13,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36641,4836,2015-11-13,38,1,soda,0.8,Beverages,0.8
36642,3504,2015-09-22,38,2,soda,0.8,Beverages,1.6
36643,1333,2015-04-03,14,2,chocolate,11.5,Bakery & Sweets,23.0
36644,4039,2015-12-27,28,2,misc. beverages,1.2,Beverages,2.4
36645,2077,2015-05-15,15,1,specialty bar,5.2,Bakery & Sweets,5.2
36646,3519,2015-12-13,35,2,sugar,1.2,Bakery & Sweets,2.4
36648,3737,2015-05-05,163,2,pudding powder,4.9,Snacks,9.8
36649,3558,2015-09-19,74,3,whipped/sour cream,5.5,Dairy,16.5
36650,3036,2015-07-13,4,2,other vegetables,0.8,Fresh Food,1.6
36651,3180,2015-07-03,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36652,2978,2015-05-09,35,1,sugar,1.2,Bakery & Sweets,1.2
36653,3985,2015-10-23,78,1,baking powder,1.8,Pantry Staples,1.8
36654,4903,2015-12-08,59,3,hard cheese,4.5,Dairy,13.5
36655,2835,2015-10-09,44,1,newspapers,3.2,Specialty & Seasonal,3.2
36656,3783,2015-06-22,74,1,whipped/sour cream,5.5,Dairy,5.5
36657,1486,2015-12-14,4,1,other vegetables,0.8,Fresh Food,0.8
36658,4589,2015-10-08,114,3,napkins,21.8,Household & Hygiene,65.4
36659,1132,2015-02-19,80,3,salty snack,0.5,Snacks,1.5
36660,4827,2015-11-27,163,2,pudding powder,4.9,Snacks,9.8
36661,3361,2015-06-28,15,2,specialty bar,5.2,Bakery & Sweets,10.4
36662,4681,2015-09-11,50,1,bottled beer,1.8,Beverages,1.8
36663,4197,2015-10-26,38,2,soda,0.8,Beverages,1.6
36664,3701,2015-01-22,71,2,shopping bags,5.12,Household & Hygiene,10.24
36665,4195,2015-10-01,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
36666,3429,2015-04-01,44,3,newspapers,3.2,Specialty & Seasonal,9.6
36667,2430,2015-01-20,14,2,chocolate,11.5,Bakery & Sweets,23.0
36668,4330,2015-04-08,103,2,semi-finished bread,1.1,Frozen & Processed Food,2.2
36669,1783,2015-03-18,71,2,shopping bags,5.12,Household & Hygiene,10.24
36670,4025,2015-11-04,71,1,shopping bags,5.12,Household & Hygiene,5.12
36671,3399,2015-07-19,71,3,shopping bags,5.12,Household & Hygiene,15.36
36672,4766,2015-01-03,71,2,shopping bags,5.12,Household & Hygiene,10.24
36673,3562,2015-08-13,96,2,hygiene articles,7.5,Household & Hygiene,15.0
36674,2447,2015-01-21,114,1,napkins,21.8,Household & Hygiene,21.8
36675,1396,2015-07-22,14,3,chocolate,11.5,Bakery & Sweets,34.5
36676,4633,2015-04-26,62,1,pickled vegetables,2.7,Fresh Food,2.7
36677,4695,2015-01-05,71,1,shopping bags,5.12,Household & Hygiene,5.12
36678,1706,2015-08-14,98,2,light bulbs,5.7,Household & Hygiene,11.4
36679,3872,2015-11-23,17,1,bottled water,0.5,Beverages,0.5
36680,1444,2015-10-14,20,1,brown bread,0.8,Bakery & Sweets,0.8
36681,4753,2015-11-08,35,2,sugar,1.2,Bakery & Sweets,2.4
36682,4580,2015-11-29,79,3,specialty cheese,12.14,Dairy,36.42
36683,2516,2015-04-03,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36684,2415,2015-08-08,50,3,bottled beer,1.8,Beverages,5.4
36685,3925,2015-03-25,45,1,curd,9.8,Dairy,9.8
36686,4996,2015-11-24,38,1,soda,0.8,Beverages,0.8
36687,4569,2015-07-27,16,2,butter milk,6.1,Dairy,12.2
36688,3509,2015-04-11,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6
36689,2252,2015-10-08,17,2,bottled water,0.5,Beverages,1.0
36690,1634,2015-02-09,82,1,pet care,5.8,Pet Care,5.8
36691,4112,2015-04-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36692,4042,2015-08-08,49,3,beverages,1.1,Beverages,3.3
36693,4473,2015-06-26,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0
36694,3878,2015-04-30,121,1,sweet spreads,5.4,Bakery & Sweets,5.4
36695,2266,2015-09-30,128,3,soft cheese,7.2,Dairy,21.6
36696,3304,2015-11-30,74,2,whipped/sour cream,5.5,Dairy,11.0
36697,3757,2015-02-04,82,2,pet care,5.8,Pet Care,11.6
36698,3440,2015-12-21,137,3,male cosmetics,10.6,Personal Care,31.8
36699,4328,2015-02-04,71,3,shopping bags,5.12,Household & Hygiene,15.36
36700,3737,2015-12-06,71,3,shopping bags,5.12,Household & Hygiene,15.36
36701,3948,2015-06-15,55,1,cleaner,11.8,Household & Hygiene,11.8
36702,3682,2015-03-05,14,2,chocolate,11.5,Bakery & Sweets,23.0
36703,2827,2015-10-31,44,2,newspapers,3.2,Specialty & Seasonal,6.4
36704,2650,2015-10-05,56,3,white wine,14.2,Beverages,42.6
36705,1360,2015-12-16,38,1,soda,0.8,Beverages,0.8
36706,3679,2015-12-23,69,3,domestic eggs,1.25,Fresh Food,3.75
36707,4137,2015-03-07,71,1,shopping bags,5.12,Household & Hygiene,5.12
36708,4235,2015-12-19,150,2,nut snack,4.9,Snacks,9.8
36709,3193,2015-01-31,73,2,oil,3.4,Pantry Staples,6.8
36710,1332,2015-12-02,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8
36711,4821,2015-11-28,71,2,shopping bags,5.12,Household & Hygiene,10.24
36712,1837,2015-07-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36713,3665,2015-09-23,71,3,shopping bags,5.12,Household & Hygiene,15.36
36714,2659,2015-05-08,71,1,shopping bags,5.12,Household & Hygiene,5.12
36715,1322,2015-01-09,71,2,shopping bags,5.12,Household & Hygiene,10.24
36716,1599,2015-05-29,71,2,shopping bags,5.12,Household & Hygiene,10.24
36717,2933,2015-04-06,121,1,sweet spreads,5.4,Bakery & Sweets,5.4
36718,3963,2015-02-21,32,2,red/blush wine,12.2,Beverages,24.4
36719,4178,2015-06-03,100,1,chewing gum,0.5,Specialty & Seasonal,0.5
36720,1052,2015-10-27,39,1,detergent,5.5,Household & Hygiene,5.5
36721,4693,2015-08-18,4,3,other vegetables,0.8,Fresh Food,2.4
36722,1329,2015-02-02,136,1,dishes,6.8,Specialty & Seasonal,6.8
36723,3128,2015-06-13,74,3,whipped/sour cream,5.5,Dairy,16.5
36724,1175,2015-06-30,11,2,butter,3.2,Dairy,6.4
36725,2211,2015-03-31,135,1,meat spreads,7.8,Fresh Food,7.8
36726,2093,2015-06-12,50,3,bottled beer,1.8,Beverages,5.4
36727,4284,2015-10-14,24,1,pastry,3.1,Bakery & Sweets,3.1
36728,4449,2015-03-30,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36729,4269,2015-04-01,74,3,whipped/sour cream,5.5,Dairy,16.5
36730,1962,2015-04-05,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
36731,2250,2015-10-04,128,3,soft cheese,7.2,Dairy,21.6
36732,1743,2015-11-13,24,2,pastry,3.1,Bakery & Sweets,6.2
36733,1583,2015-07-28,155,3,honey,9.7,Bakery & Sweets,29.1
36734,4295,2015-10-26,17,2,bottled water,0.5,Beverages,1.0
36735,1183,2015-06-29,89,2,spread cheese,2.5,Dairy,5.0
36736,2729,2015-03-21,65,1,candy,3.6,Bakery & Sweets,3.6
36737,4035,2015-08-03,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0
36738,1608,2015-08-06,25,3,canned beer,1.1,Beverages,3.3
36739,1793,2015-07-03,14,3,chocolate,11.5,Bakery & Sweets,34.5
36740,2210,2015-07-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36741,1885,2015-07-03,38,2,soda,0.8,Beverages,1.6
36742,1078,2015-10-28,27,1,coffee,8.5,Beverages,8.5
36743,1016,2015-09-30,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8
36744,3077,2015-05-29,11,3,butter,3.2,Dairy,9.6
36745,3551,2015-05-01,134,2,cereals,4.5,Snacks,9.0
36746,1158,2015-10-17,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
36747,2443,2015-06-20,115,2,waffles,2.5,Bakery & Sweets,5.0
36748,1395,2015-01-15,12,3,fruit/vegetable juice,2.1,Beverages,6.3
36749,2454,2015-11-10,12,3,fruit/vegetable juice,2.1,Beverages,6.3
36750,3472,2015-04-30,28,3,misc. beverages,1.2,Beverages,3.6
36751,3547,2015-11-28,2,2,whole milk,1.8,Dairy,3.6
36752,1038,2015-02-21,12,1,fruit/vegetable juice,2.1,Beverages,2.1
36753,3915,2015-09-11,38,1,soda,0.8,Beverages,0.8
36754,2719,2015-04-19,35,2,sugar,1.2,Bakery & Sweets,2.4
36755,2234,2015-12-23,35,1,sugar,1.2,Bakery & Sweets,1.2
36756,1565,2015-12-14,104,3,cat food,11.2,Pet Care,33.6
36757,1328,2015-03-24,11,2,butter,3.2,Dairy,6.4
36758,3398,2015-01-18,14,2,chocolate,11.5,Bakery & Sweets,23.0
36759,3687,2015-02-12,38,1,soda,0.8,Beverages,0.8
36760,1572,2015-05-23,15,1,specialty bar,5.2,Bakery & Sweets,5.2
36761,3434,2015-06-10,38,3,soda,0.8,Beverages,2.4
36762,3438,2015-12-27,85,2,cling film/bags,2.2,Household & Hygiene,4.4
36763,1140,2015-05-01,115,1,waffles,2.5,Bakery & Sweets,2.5
36764,1051,2015-10-12,84,2,female sanitary products,2.5,Personal Care,5.0
36765,3071,2015-03-26,24,3,pastry,3.1,Bakery & Sweets,9.3
36766,3872,2015-03-28,130,3,dental care,11.45,Personal Care,34.35
36767,4215,2015-06-30,28,3,misc. beverages,1.2,Beverages,3.6
36768,3806,2015-03-15,128,2,soft cheese,7.2,Dairy,14.4
36769,1869,2015-05-16,20,2,brown bread,0.8,Bakery & Sweets,1.6
36770,1668,2015-05-05,36,2,frozen meals,9.7,Frozen & Processed Food,19.4
36771,1163,2015-12-14,17,2,bottled water,0.5,Beverages,1.0
36772,1664,2014-10-01,38,2,soda,0.8,Beverages,1.6
36773,3942,2014-12-16,85,3,cling film/bags,2.2,Household & Hygiene,6.6
36774,2638,2014-10-10,129,3,mayonnaise,1.8,Specialty & Seasonal,5.4
36775,4735,2014-10-10,95,3,frozen fish,5.8,Frozen & Processed Food,17.4
36776,3745,2014-12-09,4,1,other vegetables,0.8,Fresh Food,0.8
36777,1817,2014-11-15,99,3,canned vegetables,5.7,Frozen & Processed Food,17.1
36778,2864,2014-10-16,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36779,1748,2014-08-14,46,3,pasta,3.1,Pantry Staples,9.3
36780,3360,2014-08-30,74,1,whipped/sour cream,5.5,Dairy,5.5
36781,1849,2014-10-06,71,1,shopping bags,5.12,Household & Hygiene,5.12
36782,3438,2014-06-11,70,1,margarine,3.5,Pantry Staples,3.5
36783,4594,2014-05-28,160,1,tea,8.7,Beverages,8.7
36784,1632,2014-02-16,38,1,soda,0.8,Beverages,0.8
36785,4297,2014-08-29,4,2,other vegetables,0.8,Fresh Food,1.6
36786,4539,2014-04-14,12,3,fruit/vegetable juice,2.1,Beverages,6.3
36787,4762,2014-06-25,18,2,yogurt,2.2,Dairy,4.4
36788,4153,2014-02-14,34,2,flour,2.1,Pantry Staples,4.2
36789,1500,2014-06-20,122,1,soups,4.5,Frozen & Processed Food,4.5
36790,1895,2014-07-22,66,3,onions,1.3,Fresh Food,3.9
36791,1466,2014-02-03,20,3,brown bread,0.8,Bakery & Sweets,2.4
36792,2233,2014-04-24,69,3,domestic eggs,1.25,Fresh Food,3.75
36793,3057,2014-01-28,38,1,soda,0.8,Beverages,0.8
36794,3308,2014-08-21,20,2,brown bread,0.8,Bakery & Sweets,1.6
36795,3241,2014-01-08,20,3,brown bread,0.8,Bakery & Sweets,2.4
36796,1947,2014-02-27,70,2,margarine,3.5,Pantry Staples,7.0
36797,2589,2014-10-04,97,3,artif. sweetener,2.1,Pantry Staples,6.3
36798,3127,2014-02-25,50,3,bottled beer,1.8,Beverages,5.4
36799,2138,2014-05-13,25,3,canned beer,1.1,Beverages,3.3
36800,2495,2014-01-31,126,3,snack products,0.9,Snacks,2.7
36801,3590,2014-03-29,135,1,meat spreads,7.8,Fresh Food,7.8
36802,4037,2014-05-05,73,1,oil,3.4,Pantry Staples,3.4
36803,4968,2014-03-04,70,2,margarine,3.5,Pantry Staples,7.0
36804,1612,2014-10-08,73,1,oil,3.4,Pantry Staples,3.4
36805,4741,2014-12-10,100,3,chewing gum,0.5,Specialty & Seasonal,1.5
36806,2899,2014-01-08,38,2,soda,0.8,Beverages,1.6
36807,4206,2014-09-18,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
36808,3705,2014-08-17,18,2,yogurt,2.2,Dairy,4.4
36809,2832,2014-07-29,69,3,domestic eggs,1.25,Fresh Food,3.75
36810,4054,2014-10-05,114,3,napkins,21.8,Household & Hygiene,65.4
36811,1595,2014-07-17,2,2,whole milk,1.8,Dairy,3.6
36812,4821,2014-09-02,69,1,domestic eggs,1.25,Fresh Food,1.25
36813,1336,2014-01-23,114,3,napkins,21.8,Household & Hygiene,65.4
36814,2446,2014-01-19,74,3,whipped/sour cream,5.5,Dairy,16.5
36815,1033,2014-04-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36816,1447,2014-06-05,12,2,fruit/vegetable juice,2.1,Beverages,4.2
36817,1185,2014-08-14,36,1,frozen meals,9.7,Frozen & Processed Food,9.7
36818,1410,2014-01-06,117,3,rum,5.2,Beverages,15.6
36819,4588,2014-07-28,74,2,whipped/sour cream,5.5,Dairy,11.0
36820,2732,2014-01-31,20,2,brown bread,0.8,Bakery & Sweets,1.6
36821,1473,2014-10-10,119,1,long life bakery product,9.9,Bakery & Sweets,9.9
36822,2029,2014-10-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5
36823,2799,2014-07-31,6,3,pot plants,3.5,Household & Hygiene,10.5
36824,4579,2014-01-19,18,2,yogurt,2.2,Dairy,4.4
36825,1041,2014-06-13,65,3,candy,3.6,Bakery & Sweets,10.8
36826,1877,2014-09-30,2,2,whole milk,1.8,Dairy,3.6
36827,4191,2014-03-14,104,2,cat food,11.2,Pet Care,22.4
36828,3649,2014-11-07,14,2,chocolate,11.5,Bakery & Sweets,23.0
36829,2706,2014-02-24,61,3,liquor,8.5,Beverages,25.5
36830,3821,2014-02-26,18,1,yogurt,2.2,Dairy,2.2
36831,3917,2014-02-14,38,2,soda,0.8,Beverages,1.6
36832,4464,2014-07-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
36833,1935,2014-06-30,41,1,processed cheese,6.4,Dairy,6.4
36834,1783,2014-07-22,83,1,white bread,0.3,Bakery & Sweets,0.3
36835,3817,2014-08-23,69,1,domestic eggs,1.25,Fresh Food,1.25
36836,4162,2014-04-15,114,1,napkins,21.8,Household & Hygiene,21.8
36837,1653,2014-07-18,36,2,frozen meals,9.7,Frozen & Processed Food,19.4
36838,1686,2014-04-12,138,3,candles,2.7,Household & Hygiene,8.1
36839,2549,2014-09-05,38,1,soda,0.8,Beverages,0.8
36840,1380,2014-04-22,104,3,cat food,11.2,Pet Care,33.6
36841,3315,2014-12-27,18,3,yogurt,2.2,Dairy,6.6
36842,4931,2014-02-23,80,2,salty snack,0.5,Snacks,1.0
36843,4849,2014-04-14,76,1,sliced cheese,4.2,Dairy,4.2
36844,2984,2014-07-07,38,3,soda,0.8,Beverages,2.4
36845,1262,2014-07-12,35,3,sugar,1.2,Bakery & Sweets,3.6
36846,2561,2014-11-27,34,1,flour,2.1,Pantry Staples,2.1
36847,2755,2014-01-02,2,2,whole milk,1.8,Dairy,3.6
36848,1747,2014-01-07,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0
36849,1913,2014-08-31,86,1,soap,3.8,Household & Hygiene,3.8
36850,3090,2014-10-03,46,3,pasta,3.1,Pantry Staples,9.3
36851,4369,2014-10-27,2,2,whole milk,1.8,Dairy,3.6
36852,4872,2014-10-20,70,2,margarine,3.5,Pantry Staples,7.0
36853,3918,2014-05-04,79,3,specialty cheese,12.14,Dairy,36.42
36854,1758,2014-09-21,74,3,whipped/sour cream,5.5,Dairy,16.5
36855,2328,2014-01-22,65,3,candy,3.6,Bakery & Sweets,10.8
36856,3570,2014-06-05,11,3,butter,3.2,Dairy,9.6
36857,4753,2014-10-11,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0
36858,1815,2014-12-04,24,3,pastry,3.1,Bakery & Sweets,9.3
36859,4372,2014-09-11,51,2,dessert,1.15,Bakery & Sweets,2.3
36860,1287,2014-07-08,36,3,frozen meals,9.7,Frozen & Processed Food,29.1
36861,4938,2014-01-05,64,3,UHT-milk,2.1,Dairy,6.3
36862,4164,2014-09-08,51,1,dessert,1.15,Bakery & Sweets,1.15
36863,4410,2014-05-24,66,1,onions,1.3,Fresh Food,1.3
36864,2609,2014-06-04,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3
36865,2293,2014-03-31,114,1,napkins,21.8,Household & Hygiene,21.8
36866,4049,2014-07-06,49,1,beverages,1.1,Beverages,1.1
36867,2240,2014-10-02,35,1,sugar,1.2,Bakery & Sweets,1.2
36868,3197,2014-03-01,70,1,margarine,3.5,Pantry Staples,3.5
36869,1223,2014-09-05,64,3,UHT-milk,2.1,Dairy,6.3
36870,2186,2014-04-12,74,1,whipped/sour cream,5.5,Dairy,5.5
36871,4137,2014-12-15,73,1,oil,3.4,Pantry Staples,3.4
36872,3284,2014-03-25,6,2,pot plants,3.5,Household & Hygiene,7.0
36873,3190,2014-04-13,50,3,bottled beer,1.8,Beverages,5.4
36874,3059,2014-06-15,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5
36875,2441,2014-08-28,59,2,hard cheese,4.5,Dairy,9.0
36876,3645,2014-08-22,35,1,sugar,1.2,Bakery & Sweets,1.2
36877,2246,2014-01-21,44,3,newspapers,3.2,Specialty & Seasonal,9.6
36878,4431,2014-06-12,38,2,soda,0.8,Beverages,1.6
36879,3047,2014-08-16,54,2,condensed milk,3.5,Dairy,7.0
36880,1866,2014-08-29,18,3,yogurt,2.2,Dairy,6.6
